id,target_cell,method,measured_gap,measured_fail,pred_gap
20211207_205407__862697__427::sa__k562__0,K562,sa,5.42,0,0.46203026
20211212_122659__199840__96::fsp__sknsh__0,SKNSH,fsp,1.101,0,0.09147322
20211212_52639__969454__735::fsp__hepg2__1,HepG2,fsp,1.792,0,1.6333699
20211210_223713__377193__494::hmc__sknsh__0,SKNSH,hmc,0.478,0,0.24267077
20211207_100944__255626__467::sa__hepg2__0,HepG2,sa,3.838,0,1.6222125
20211212_92818__893131__1525::fsp__k562__5,K562,fsp,2.747,0,0.06252197
20211207_141610__992334__6007::sa__sknsh__5,SKNSH,sa,0.281,0,-0.06117618
20211212_75659__621411__502::fsp__sknsh__1,SKNSH,fsp,4.537,0,0.28032207
20211212_24754__730114__45::fsp__k562__0,K562,fsp,5.55,0,3.3316014
20211207_163007__848589__1021::sa__sknsh__0,SKNSH,sa,0.846,0,0.6680416
20211212_14909__942569__1962::fsp__sknsh__0,SKNSH,fsp,3.772,0,-0.013050914
20211214_100033__420816__612::sa_rep__hepg2__0,HepG2,sa_rep,0.513,0,0.7716659
20211212_85225__619474__1660::fsp__k562__5,K562,fsp,4.839,0,0.78999263
20211212_45907__313665__1252::fsp__hepg2__4,HepG2,fsp,1.188,0,1.031376
20211207_212124__46481152__917::al__sknsh__0,SKNSH,al,0.403,0,0.060503688
20211214_100033__420816__1473::sa_rep__hepg2__0,HepG2,sa_rep,-0.263,1,1.298667
20211212_10357__323391__1788::fsp__k562__0,K562,fsp,5.55,0,4.735353
20211212_12620__229779__1455::fsp__hepg2__0,HepG2,fsp,2.538,0,1.9682662
20211207_163007__848589__3964::sa__sknsh__2,SKNSH,sa,0.128,0,-0.0042662323
20211210_222736__775920__57::hmc__hepg2__0,HepG2,hmc,0.975,0,0.18064035
20211207_185623__627393__3913::sa__sknsh__2,SKNSH,sa,0.706,0,-0.49049312
20211207_141610__992334__6778::sa__sknsh__5,SKNSH,sa,1.933,0,-0.2749518
20211212_85225__619474__1601::fsp__k562__5,K562,fsp,1.752,0,0.16138525
20211206_24503__33072627__1215::al__hepg2__0,HepG2,al,2.898,0,1.3268992
20211212_10357__323391__969::fsp__k562__0,K562,fsp,3.527,0,2.112607
20211212_92818__893131__751::fsp__k562__2,K562,fsp,3.015,0,-0.13095134
20211207_100944__255626__1466::sa__hepg2__0,HepG2,sa,1.279,0,0.98436165
20211212_10357__323391__645::fsp__k562__0,K562,fsp,6.422,0,5.579677
20211212_61436__944763__1046::fsp__hepg2__3,HepG2,fsp,3.986,0,1.5509527
20211206_24503__33072627__821::al__hepg2__0,HepG2,al,0.112,0,1.6369779
20211214_111905__704605__1773::sa_rep__sknsh__0,SKNSH,sa_rep,0.391,0,-0.13631089
20211212_12620__229779__1194::fsp__hepg2__0,HepG2,fsp,1.409,0,1.4101571
20211207_85512__472183__2185::sa__hepg2__1,HepG2,sa,2.384,0,0.84714186
20211207_185623__627393__6534::sa__sknsh__5,SKNSH,sa,2.256,0,0.056486487
20211208_1204__58877652__75::al__k562__2,K562,al,5.019,0,3.2417517
20211207_195336__853804__4977::sa__k562__3,K562,sa,3.699,0,1.6759944
20211213_142502__650549__308::hmc__sknsh__0,SKNSH,hmc,-2.605,1,0.08941688
20211212_22207__477844__51::fsp__k562__0,K562,fsp,8.061,0,2.3288584
20211206_221956__59439361__2563::al__k562__0,K562,al,3.015,0,2.606542
20211212_52639__969454__1573::fsp__hepg2__5,HepG2,fsp,2.231,0,0.29399082
20211214_94001__624120__3098::sa_rep__k562__0,K562,sa_rep,1.298,0,0.58046234
20211210_222513__906641__379::hmc__hepg2__0,HepG2,hmc,0.51,0,1.2985437
20211207_205407__862697__2720::sa__k562__1,K562,sa,3.95,0,0.7085886
20211207_112927__175796__4438::sa__hepg2__3,HepG2,sa,2.271,0,1.6717699
20211207_234119__367484__6165::sa__k562__5,K562,sa,4.617,0,0.8823218
20211207_100944__255626__758::sa__hepg2__0,HepG2,sa,0.833,0,1.0754882
20211212_45907__313665__91::fsp__hepg2__0,HepG2,fsp,1.827,0,1.956914
20211210_220932__827123__209::hmc__k562__0,K562,hmc,2.361,0,0.7404078
20211214_111905__704605__3031::sa_rep__sknsh__0,SKNSH,sa_rep,1.413,0,-0.20237881
20211206_24916__65404111__70::al__sknsh__0,SKNSH,al,3.493,0,-1.3380017
20211212_12620__229779__243::fsp__hepg2__0,HepG2,fsp,1.802,0,1.7024431
20211214_94001__624120__1717::sa_rep__k562__0,K562,sa_rep,1.171,0,0.4125266
20211214_94001__624120__1818::sa_rep__k562__0,K562,sa_rep,2.835,0,1.1317197
20211214_94001__624120__2699::sa_rep__k562__0,K562,sa_rep,1.448,0,2.1109715
20211212_55149__346635__1125::fsp__hepg2__3,HepG2,fsp,3.245,0,1.3666543
20211207_175000__383007__661::sa__sknsh__0,SKNSH,sa,1.195,0,0.03819287
20211212_85225__619474__1162::fsp__k562__3,K562,fsp,4.843,0,1.0665609
20211214_94001__624120__2219::sa_rep__k562__0,K562,sa_rep,1.713,0,0.17330268
20211207_100944__255626__4079::sa__hepg2__3,HepG2,sa,2.43,0,1.3426827
20211207_141610__992334__6436::sa__sknsh__5,SKNSH,sa,1.503,0,-0.11189383
20211207_112927__175796__71::sa__hepg2__0,HepG2,sa,3.774,0,2.307496
20211207_214935__668330__2684::sa__k562__1,K562,sa,4.449,0,1.1774244
20211214_94001__624120__385::sa_rep__k562__0,K562,sa_rep,0.448,0,1.5836787
20211207_214935__668330__3675::sa__k562__2,K562,sa,1.307,0,-0.13361079
20211212_73316__958155__1504::fsp__sknsh__5,SKNSH,fsp,1.024,0,-0.18711762
20211207_152258__777391__1506::sa__sknsh__0,SKNSH,sa,2.577,0,0.04331416
20211213_142614__766736__9::hmc__sknsh__0,SKNSH,hmc,-6.073,1,-0.46666723
20211207_185623__627393__5538::sa__sknsh__4,SKNSH,sa,1.076,0,-0.32808083
20211207_63610__124703__963::sa__hepg2__0,HepG2,sa,1.96,0,2.1743507
20211207_205407__862697__1006::sa__k562__0,K562,sa,4.215,0,2.3126388
20211208_32239__17214778__76::al__hepg2__5,HepG2,al,-1.496,1,0.31624553
20211210_220554__102599__90::hmc__k562__0,K562,hmc,2.264,0,0.27324674
20211210_222248__170431__43::hmc__hepg2__0,HepG2,hmc,2.127,0,0.7149475
20211212_82245__817810__510::fsp__sknsh__1,SKNSH,fsp,2.216,0,0.4420367
20211206_221956__59439361__3353::al__k562__0,K562,al,3.622,0,3.552054
20211207_112927__175796__5374::sa__hepg2__4,HepG2,sa,0.575,0,0.21118715
20211212_73316__958155__1506::fsp__sknsh__5,SKNSH,fsp,2.789,0,0.27195823
20211207_205407__862697__1891::sa__k562__0,K562,sa,5.011,0,3.9900494
20211210_223112__860883__245::hmc__sknsh__0,SKNSH,hmc,1.588,0,-0.4649384
20211212_85225__619474__1606::fsp__k562__5,K562,fsp,0.958,0,0.12386906
20211214_111905__704605__1377::sa_rep__sknsh__0,SKNSH,sa_rep,1.073,0,-0.5598362
20211214_100033__420816__984::sa_rep__hepg2__0,HepG2,sa_rep,0.359,0,0.8426988
20211212_14909__942569__1409::fsp__sknsh__0,SKNSH,fsp,1.223,0,0.2823156
20211210_223112__860883__157::hmc__sknsh__0,SKNSH,hmc,1.067,0,-0.29154742
20211206_25443__72806280__7::al__hepg2__0,HepG2,al,1.028,0,0.85325164
20211206_221956__59439361__420::al__k562__0,K562,al,6.593,0,3.3331478
20211214_94001__624120__3702::sa_rep__k562__0,K562,sa_rep,2.094,0,0.77179515
20211214_100033__420816__1338::sa_rep__hepg2__0,HepG2,sa_rep,0.265,0,0.7043194
20211212_12620__229779__1118::fsp__hepg2__0,HepG2,fsp,1.145,0,2.670102
20211212_45907__313665__345::fsp__hepg2__0,HepG2,fsp,3.631,0,2.318379
20211212_12620__229779__850::fsp__hepg2__0,HepG2,fsp,1.789,0,1.4064252
20211214_100033__420816__909::sa_rep__hepg2__0,HepG2,sa_rep,2.039,0,0.3994041
20211207_152258__777391__6950::sa__sknsh__5,SKNSH,sa,-0.108,1,0.079283975
20211207_163007__848589__4276::sa__sknsh__3,SKNSH,sa,0.233,0,-0.19654019
20211214_100033__420816__2639::sa_rep__hepg2__0,HepG2,sa_rep,1.043,0,1.3463273
20211212_14909__942569__565::fsp__sknsh__0,SKNSH,fsp,4.648,0,0.26899624
20211214_94001__624120__1432::sa_rep__k562__0,K562,sa_rep,1.571,0,2.862842
20211207_73549__261982__6175::sa__hepg2__5,HepG2,sa,3.359,0,1.5657551
20211212_61436__944763__1673::fsp__hepg2__5,HepG2,fsp,4.431,0,2.1793847
20211206_221956__59439361__57::al__k562__0,K562,al,4.951,0,3.4912682
20211214_100033__420816__2817::sa_rep__hepg2__0,HepG2,sa_rep,0.716,0,1.1823292
20211210_220932__827123__91::hmc__k562__0,K562,hmc,2.852,0,0.11566204
20211210_221758__613002__359::hmc__hepg2__0,HepG2,hmc,2.091,0,1.1643004
20211212_45907__313665__1511::fsp__hepg2__5,HepG2,fsp,4.121,0,1.8631526
20211207_73549__261982__1251::sa__hepg2__0,HepG2,sa,2.27,0,1.5975918
20211210_221646__981484__471::hmc__k562__0,K562,hmc,3.85,0,1.0671344
20211207_212124__46481152__3313::al__sknsh__0,SKNSH,al,4.317,0,-0.26324558
20211210_221910__955552__123::hmc__hepg2__0,HepG2,hmc,1.013,0,0.16731086
20211213_142013__546823__284::hmc__hepg2__0,HepG2,hmc,-1.331,1,0.27477217
20211212_122659__199840__1610::fsp__sknsh__5,SKNSH,fsp,3.011,0,0.052017033
20211212_55149__346635__1230::fsp__hepg2__3,HepG2,fsp,0.41,0,2.589457
20211213_141637__333762__272::hmc__hepg2__0,HepG2,hmc,-1.077,1,-0.30643684
20211207_224529__679056__5118::sa__k562__4,K562,sa,1.333,0,1.1153738
20211207_141610__992334__658::sa__sknsh__0,SKNSH,sa,1.806,0,0.025825381
20211207_63610__124703__1929::sa__hepg2__0,HepG2,sa,-0.282,1,0.7700451
20211214_111905__704605__2183::sa_rep__sknsh__0,SKNSH,sa_rep,0.26,0,-0.58281755
20211207_73549__261982__4899::sa__hepg2__3,HepG2,sa,2.558,0,1.1286663
20211207_63610__124703__2604::sa__hepg2__1,HepG2,sa,2.616,0,1.0163933
20211214_100033__420816__3041::sa_rep__hepg2__0,HepG2,sa_rep,2.071,0,1.1529238
20211206_221956__59439361__2077::al__k562__0,K562,al,6.309,0,2.6576583
20211214_94001__624120__378::sa_rep__k562__0,K562,sa_rep,1.553,0,-0.045867383
20211210_221421__693103__76::hmc__k562__0,K562,hmc,0.927,0,0.1448909
20211207_112927__175796__5224::sa__hepg2__4,HepG2,sa,0.57,0,0.2552063
20211212_22207__477844__404::fsp__k562__0,K562,fsp,6.582,0,3.3068702
20211210_220819__498877__314::hmc__k562__0,K562,hmc,2.016,0,0.8484989
20211214_94001__624120__429::sa_rep__k562__0,K562,sa_rep,0.929,0,1.1391327
20211207_112927__175796__1277::sa__hepg2__0,HepG2,sa,5.228,0,1.8574822
20211207_205407__862697__1804::sa__k562__0,K562,sa,5.709,0,4.0543156
20211207_214935__668330__6477::sa__k562__5,K562,sa,5.056,0,1.8387115
20211213_142237__606687__208::hmc__sknsh__0,SKNSH,hmc,-2.289,1,-0.88183916
20211212_14909__942569__1720::fsp__sknsh__0,SKNSH,fsp,2.334,0,-0.3989542
20211212_55149__346635__1239::fsp__hepg2__3,HepG2,fsp,3.064,0,1.6645186
20211207_185623__627393__6756::sa__sknsh__5,SKNSH,sa,2.74,0,0.16653997
20211210_220819__498877__193::hmc__k562__0,K562,hmc,3.684,0,1.1947963
20211210_222625__481558__82::hmc__hepg2__0,HepG2,hmc,2.925,0,1.4327556
20211212_22207__477844__608::fsp__k562__1,K562,fsp,2.797,0,0.6854914
20211207_85512__472183__1389::sa__hepg2__0,HepG2,sa,3.914,0,1.758894
20211214_111905__704605__304::sa_rep__sknsh__0,SKNSH,sa_rep,-4.2,1,-0.5773947
20211214_100033__420816__2718::sa_rep__hepg2__0,HepG2,sa_rep,0.294,0,0.7686215
20211212_73316__958155__1153::fsp__sknsh__3,SKNSH,fsp,5.012,0,0.06399666
20211214_111905__704605__1962::sa_rep__sknsh__0,SKNSH,sa_rep,0.288,0,-0.14991574
20211214_94001__624120__3921::sa_rep__k562__0,K562,sa_rep,1.378,0,0.95472926
20211212_61436__944763__1103::fsp__hepg2__3,HepG2,fsp,2.615,0,0.76299506
20211210_222248__170431__274::hmc__hepg2__0,HepG2,hmc,-0.37,1,0.44126013
20211212_85225__619474__23::fsp__k562__0,K562,fsp,4.913,0,3.9812322
20211207_152258__777391__3938::sa__sknsh__2,SKNSH,sa,0.325,0,-0.22455093
20211212_14909__942569__1545::fsp__sknsh__0,SKNSH,fsp,3.026,0,0.26215875
20211214_94001__624120__797::sa_rep__k562__0,K562,sa_rep,4.878,0,1.4527715
20211214_111905__704605__2152::sa_rep__sknsh__0,SKNSH,sa_rep,0.002,0,-0.11453509
20211207_73549__261982__1131::sa__hepg2__0,HepG2,sa,2.461,0,1.7252948
20211207_233624__81641919__71::al__k562__0,K562,al,4.418,0,3.9715245
20211207_63610__124703__4078::sa__hepg2__3,HepG2,sa,3.487,0,1.9127083
20211207_63610__124703__870::sa__hepg2__0,HepG2,sa,3.298,0,1.5005771
20211212_82245__817810__288::fsp__sknsh__0,SKNSH,fsp,3.391,0,0.6026256
20211207_73549__261982__2262::sa__hepg2__1,HepG2,sa,3.378,0,1.0444983
20211207_175000__383007__879::sa__sknsh__0,SKNSH,sa,1.013,0,0.24895164
20211206_221956__59439361__1817::al__k562__0,K562,al,4.752,0,3.6171627
20211212_24754__730114__1458::fsp__k562__4,K562,fsp,5.388,0,1.4825541
20211207_73549__261982__4586::sa__hepg2__3,HepG2,sa,2.076,0,0.8213806
20211212_122659__199840__1244::fsp__sknsh__3,SKNSH,fsp,0.84,0,0.10729632
20211214_100033__420816__2383::sa_rep__hepg2__0,HepG2,sa_rep,0.066,0,1.255134
20211207_152258__777391__5378::sa__sknsh__4,SKNSH,sa,-0.756,1,-0.8999976
20211212_122659__199840__1668::fsp__sknsh__5,SKNSH,fsp,1.768,0,-0.2941547
20211212_122659__199840__662::fsp__sknsh__1,SKNSH,fsp,3.552,0,0.3278913
20211212_10357__323391__473::fsp__k562__0,K562,fsp,4.269,0,2.3789418
20211212_92818__893131__1357::fsp__k562__4,K562,fsp,4.077,0,0.67436314
20211212_73316__958155__1524::fsp__sknsh__5,SKNSH,fsp,3.058,0,0.35579032
20211207_100944__255626__2694::sa__hepg2__1,HepG2,sa,1.159,0,0.326078
20211212_52639__969454__1405::fsp__hepg2__4,HepG2,fsp,3.39,0,0.86057186
20211212_122659__199840__1367::fsp__sknsh__4,SKNSH,fsp,4.258,0,0.52040493
20211207_214935__668330__1013::sa__k562__0,K562,sa,4.179,0,2.6755893
20211207_163007__848589__4984::sa__sknsh__3,SKNSH,sa,0.891,0,-0.27332896
20211207_185623__627393__1835::sa__sknsh__0,SKNSH,sa,4.379,0,0.036771
20211207_205407__862697__4466::sa__k562__3,K562,sa,1.087,0,0.67715114
20211207_212124__46481152__1794::al__sknsh__0,SKNSH,al,1.022,0,-0.038010657
20211212_122659__199840__1632::fsp__sknsh__5,SKNSH,fsp,2.862,0,-0.20531258
20211212_22207__477844__1088::fsp__k562__3,K562,fsp,5.168,0,0.15036246
20211210_221533__849423__127::hmc__k562__0,K562,hmc,1.532,0,0.96059144
20211214_94001__624120__1302::sa_rep__k562__0,K562,sa_rep,4.359,0,0.70442694
20211212_45907__313665__48::fsp__hepg2__0,HepG2,fsp,2.897,0,1.783815
20211207_195336__853804__5170::sa__k562__4,K562,sa,2.674,0,1.678141
20211207_163007__848589__471::sa__sknsh__0,SKNSH,sa,5.514,0,-0.6132083
20211212_61436__944763__647::fsp__hepg2__1,HepG2,fsp,2.271,0,1.5573933
20211207_63610__124703__4065::sa__hepg2__3,HepG2,sa,1.909,0,0.97180176
20211206_25708__20020621__32::al__hepg2__4,HepG2,al,2.463,0,1.2083014
20211210_220932__827123__351::hmc__k562__0,K562,hmc,3.479,0,2.627182
20211212_12620__229779__960::fsp__hepg2__0,HepG2,fsp,0.896,0,1.1847279
20211212_45907__313665__238::fsp__hepg2__0,HepG2,fsp,5.032,0,3.2898586
20211207_100944__255626__1636::sa__hepg2__0,HepG2,sa,5.164,0,1.3623977
20211207_85512__472183__992::sa__hepg2__0,HepG2,sa,3.98,0,1.6990738
20211212_82245__817810__930::fsp__sknsh__2,SKNSH,fsp,2.086,0,0.725377
20211210_221758__613002__398::hmc__hepg2__0,HepG2,hmc,0.999,0,0.75233364
20211207_141610__992334__6902::sa__sknsh__5,SKNSH,sa,0.092,0,-0.1446943
20211212_12620__229779__1859::fsp__hepg2__0,HepG2,fsp,1.573,0,1.8449807
20211212_75659__621411__518::fsp__sknsh__1,SKNSH,fsp,1.361,0,-0.13056627
20211206_221956__59439361__1574::al__k562__0,K562,al,6.084,0,2.316077
20211207_214935__668330__3557::sa__k562__2,K562,sa,3.079,0,1.1114874
20211214_100033__420816__428::sa_rep__hepg2__0,HepG2,sa_rep,-0.262,1,1.2606877
20211206_24503__33072627__1075::al__hepg2__0,HepG2,al,2.859,0,1.54737
20211207_224529__679056__1292::sa__k562__0,K562,sa,4.451,0,3.477119
20211210_221421__693103__330::hmc__k562__0,K562,hmc,1.869,0,0.1725977
20211207_195336__853804__1598::sa__k562__0,K562,sa,4.215,0,2.4044988
20211207_112927__175796__119::sa__hepg2__0,HepG2,sa,3.852,0,0.8669235
20211212_12620__229779__1496::fsp__hepg2__0,HepG2,fsp,5.674,0,2.6856859
20211207_100944__255626__4578::sa__hepg2__3,HepG2,sa,2.924,0,1.9910798
20211207_175000__383007__595::sa__sknsh__0,SKNSH,sa,1.688,0,0.15514962
20211212_75659__621411__1471::fsp__sknsh__4,SKNSH,fsp,2.179,0,0.029862449
20211207_212124__46481152__2276::al__sknsh__0,SKNSH,al,3.738,0,-0.049260616
20211207_73549__261982__6966::sa__hepg2__5,HepG2,sa,1.39,0,0.44260427
20211212_45907__313665__950::fsp__hepg2__2,HepG2,fsp,3.654,0,1.4351623
20211212_82245__817810__1409::fsp__sknsh__4,SKNSH,fsp,3.339,0,0.07366267
20211212_85225__619474__933::fsp__k562__2,K562,fsp,2.43,0,-0.15333466
20211210_222736__775920__80::hmc__hepg2__0,HepG2,hmc,3.587,0,0.8168918
20211207_214935__668330__6352::sa__k562__5,K562,sa,1.561,0,0.24211805
20211210_221421__693103__18::hmc__k562__0,K562,hmc,4.085,0,0.22487998
20211210_222625__481558__166::hmc__hepg2__0,HepG2,hmc,0.167,0,0.002080232
20211206_24503__33072627__851::al__hepg2__0,HepG2,al,1.924,0,2.2690864
20211207_234119__367484__278::sa__k562__0,K562,sa,6.293,0,3.9637594
20211207_205407__862697__6340::sa__k562__5,K562,sa,0.065,0,0.14253303
20211212_82245__817810__148::fsp__sknsh__0,SKNSH,fsp,2.309,0,-0.6268525
20211212_24754__730114__621::fsp__k562__1,K562,fsp,4.954,0,3.863066
20211207_212124__46481152__2926::al__sknsh__0,SKNSH,al,2.02,0,0.3523793
20211210_222848__670473__466::hmc__hepg2__0,HepG2,hmc,2.812,0,1.2104105
20211207_141610__992334__20::sa__sknsh__0,SKNSH,sa,2.902,0,0.52831197
20211207_112927__175796__6200::sa__hepg2__5,HepG2,sa,2.827,0,1.7352815
20211212_24754__730114__1181::fsp__k562__3,K562,fsp,4.496,0,0.9259708
20211212_92818__893131__1270::fsp__k562__4,K562,fsp,3.045,0,-0.2026704
20211206_221956__59439361__3024::al__k562__0,K562,al,6.08,0,2.6259542
20211210_220707__684703__28::hmc__k562__0,K562,hmc,2.558,0,0.3239083
20211207_63610__124703__2376::sa__hepg2__1,HepG2,sa,0.948,0,0.19841804
20211206_221956__59439361__2608::al__k562__0,K562,al,5.095,0,2.761266
20211207_73549__261982__2852::sa__hepg2__1,HepG2,sa,2.91,0,0.73614585
20211207_224529__679056__2735::sa__k562__1,K562,sa,4.524,0,0.29907525
20211206_24503__33072627__2867::al__hepg2__0,HepG2,al,4.556,0,2.7212465
20211210_221044__191551__246::hmc__k562__0,K562,hmc,4.348,0,1.9265261
20211212_92818__893131__1233::fsp__k562__3,K562,fsp,4.255,0,1.7327287
20211207_234119__367484__1551::sa__k562__0,K562,sa,7.147,0,4.9564652
20211212_14909__942569__867::fsp__sknsh__0,SKNSH,fsp,1.778,0,-0.08685798
20211207_195336__853804__3270::sa__k562__2,K562,sa,3.452,0,0.7835629
20211210_221646__981484__383::hmc__k562__0,K562,hmc,1.512,0,-0.074959576
20211212_122659__199840__737::fsp__sknsh__1,SKNSH,fsp,3.626,0,1.0217334
20211212_14909__942569__690::fsp__sknsh__0,SKNSH,fsp,3.865,0,0.20234108
20211207_73549__261982__6509::sa__hepg2__5,HepG2,sa,0.71,0,0.8001089
20211207_224529__679056__1261::sa__k562__0,K562,sa,5.284,0,1.9426631
20211207_212124__46481152__380::al__sknsh__0,SKNSH,al,3.963,0,0.10564667
20211206_30049__12002023__38::al__k562__3,K562,al,4.65,0,1.7597804
20211212_22207__477844__737::fsp__k562__1,K562,fsp,6.776,0,0.21094304
20211212_85225__619474__1469::fsp__k562__4,K562,fsp,3.708,0,0.35844523
20211212_24754__730114__275::fsp__k562__0,K562,fsp,6.897,0,2.8298717
20211210_222248__170431__15::hmc__hepg2__0,HepG2,hmc,3.449,0,1.3106387
20211210_194206__199488__17::sa_uc__k562__0,K562,sa_uc,6.979,0,5.2996526
20211207_205407__862697__1522::sa__k562__0,K562,sa,1.204,0,2.1988282
20211207_234119__367484__6394::sa__k562__5,K562,sa,3.262,0,2.0550373
20211207_100944__255626__5729::sa__hepg2__4,HepG2,sa,2.245,0,1.6169856
20211206_24503__33072627__1222::al__hepg2__0,HepG2,al,-0.706,1,1.3382158
20211214_94001__624120__1686::sa_rep__k562__0,K562,sa_rep,0.927,0,1.6986984
20211212_73316__958155__440::fsp__sknsh__0,SKNSH,fsp,3.935,0,-0.2022081
20211212_82245__817810__650::fsp__sknsh__1,SKNSH,fsp,2.946,0,0.10194218
20211208_2954__56294947__34::al__k562__3,K562,al,1.865,0,0.7792587
20211212_85225__619474__891::fsp__k562__2,K562,fsp,2.203,0,0.7487113
20211212_12620__229779__1804::fsp__hepg2__0,HepG2,fsp,4.741,0,1.1574214
20211214_94001__624120__1599::sa_rep__k562__0,K562,sa_rep,0.587,0,1.7899835
20211207_141610__992334__136::sa__sknsh__0,SKNSH,sa,4.092,0,-0.07690495
20211207_112927__175796__251::sa__hepg2__0,HepG2,sa,2.088,0,2.2881916
20211207_214935__668330__5627::sa__k562__4,K562,sa,1.716,0,0.42982107
20211212_122659__199840__181::fsp__sknsh__0,SKNSH,fsp,-0.163,1,-0.31898624
20211212_73316__958155__969::fsp__sknsh__2,SKNSH,fsp,3.153,0,0.24487045
20211207_224529__679056__6461::sa__k562__5,K562,sa,3.127,0,0.46256945
20211212_12620__229779__863::fsp__hepg2__0,HepG2,fsp,4.71,0,1.7750378
20211214_94001__624120__67::sa_rep__k562__0,K562,sa_rep,0.523,0,2.907948
20211206_221956__59439361__537::al__k562__0,K562,al,4.248,0,3.3503292
20211207_63610__124703__1629::sa__hepg2__0,HepG2,sa,3.31,0,0.96198106
20211207_214935__668330__6129::sa__k562__5,K562,sa,4.032,0,0.30192745
20211207_224529__679056__6150::sa__k562__5,K562,sa,0.233,0,0.49281836
20211207_112927__175796__5888::sa__hepg2__4,HepG2,sa,1.799,0,0.5739624
20211212_122659__199840__232::fsp__sknsh__0,SKNSH,fsp,1.676,0,-0.3101704
20211212_24754__730114__1388::fsp__k562__4,K562,fsp,6.948,0,1.3587829
20211210_221309__146215__21::hmc__k562__0,K562,hmc,3.152,0,0.70290005
20211212_12620__229779__1032::fsp__hepg2__0,HepG2,fsp,3.178,0,1.1747923
20211207_212124__46481152__2841::al__sknsh__0,SKNSH,al,2.078,0,0.4968043
20211213_141749__270660__45::hmc__hepg2__0,HepG2,hmc,-3.825,1,-0.27380672
20211212_12620__229779__975::fsp__hepg2__0,HepG2,fsp,4.48,0,2.2178652
20211212_10357__323391__0::fsp__k562__0,K562,fsp,3.545,0,3.0138638
20211212_52639__969454__572::fsp__hepg2__1,HepG2,fsp,1.377,0,1.580535
20211210_220554__102599__53::hmc__k562__0,K562,hmc,3.06,0,0.5833804
20211207_85512__472183__995::sa__hepg2__0,HepG2,sa,3.885,0,1.1748707
20211212_61436__944763__1432::fsp__hepg2__4,HepG2,fsp,2.614,0,2.1209228
20211210_223449__975596__7::hmc__sknsh__0,SKNSH,hmc,0.821,0,0.43891606
20211214_111905__704605__1956::sa_rep__sknsh__0,SKNSH,sa_rep,0.102,0,0.011271089
20211212_14909__942569__740::fsp__sknsh__0,SKNSH,fsp,3.181,0,0.4349569
20211214_100033__420816__2710::sa_rep__hepg2__0,HepG2,sa_rep,0.863,0,0.764801
20211207_195336__853804__3708::sa__k562__2,K562,sa,3.309,0,1.1536896
20211206_24503__33072627__3522::al__hepg2__0,HepG2,al,2.498,0,1.7752216
20211207_163007__848589__115::sa__sknsh__0,SKNSH,sa,3.514,0,-0.66991436
20211212_45907__313665__322::fsp__hepg2__0,HepG2,fsp,5.695,0,2.678223
20211210_223000__164483__212::hmc__sknsh__0,SKNSH,hmc,2.017,0,0.20571077
20211212_24754__730114__333::fsp__k562__0,K562,fsp,3.694,0,2.722633
20211212_45907__313665__75::fsp__hepg2__0,HepG2,fsp,4.063,0,1.9629812
20211212_12620__229779__1214::fsp__hepg2__0,HepG2,fsp,3.453,0,2.5096467
20211212_85225__619474__349::fsp__k562__0,K562,fsp,5.894,0,2.2491636
20211210_221157__957271__196::hmc__k562__0,K562,hmc,1.457,0,0.19497234
20211207_235425__62927592__12::al__k562__1,K562,al,4.109,0,2.7872188
20211212_52639__969454__1493::fsp__hepg2__4,HepG2,fsp,1.647,0,0.6563288
