pred_gap,fail
0.20030713,0
0.20040628,0
0.20041955,0
0.2005533,0
0.20058747,0
0.20065889,0
0.20071101,0
0.20080888,0
0.20084661,0
0.20097196,0
0.20101237,0
0.2010307,0
0.20153569,0
0.20154826,0
0.20183407,0
0.20185772,0
0.20224679,0
0.20226902,0
0.20227224,0
0.20230412,0
0.20234188,0
0.20234823,0
0.20235506,0
0.2024113,0
0.2024863,1
0.20257562,0
0.20284271,0
0.20287284,0
0.20288558,0
0.20304221,0
0.20320727,0
0.2032786,0
0.20337531,0
0.20339406,0
0.20382576,0
0.20414928,0
0.20416275,0
0.20429605,0
0.2043376,0
0.20448169,0
0.20453095,0
0.20476648,0
0.204867,0
0.20492089,0
0.20511627,0
0.2052789,0
0.20543961,0
0.20545936,0
0.20560643,0
0.20571077,0
0.20590049,0
0.20621061,0
0.20623343,0
0.20624295,0
0.20625593,0
0.20627847,0
0.2063723,0
0.20640624,0
0.2067559,0
0.20694649,0
0.20733368,0
0.20734656,0
0.20737183,0
0.20785749,0
0.20788042,0
0.20790699,0
0.20793366,0
0.20795953,0
0.20801887,0
0.20807776,0
0.20820332,0
0.2083506,0
0.2086972,0
0.20905769,0
0.20912758,0
0.20916378,0
0.20961335,0
0.2096812,0
0.20986855,0
0.21004117,0
0.21007815,0
0.2101152,0
0.21014744,0
0.21021804,0
0.21039903,0
0.21053164,0
0.21065062,0
0.21070433,0
0.21085459,0
0.2109051,0
0.21094245,0
0.21094286,0
0.21095526,0
0.21109715,0
0.2111837,1
0.21137974,0
0.21145158,0
0.21155587,0
0.21173263,0
0.21178544,0
0.21192172,0
0.2119954,0
0.21199572,0
0.21203241,0
0.21212447,0
0.21213245,0
0.21228799,1
0.21232945,0
0.2123493,0
0.2123565,0
0.21239115,0
0.21239892,0
0.21241236,0
0.21252209,0
0.21278982,0
0.21283841,0
0.2128579,0
0.21297103,1
0.21326824,0
0.2132793,0
0.21365865,0
0.21367559,0
0.21373236,0
0.2139768,0
0.2140001,0
0.2140076,0
0.21409763,0
0.214221,0
0.21424524,0
0.21430248,0
0.21433313,0
0.21450067,0
0.2148006,0
0.21488518,0
0.21488914,0
0.21491691,0
0.21507454,0
0.21513963,0
0.21536708,0
0.21539338,0
0.2153962,0
0.21567449,0
0.21574229,0
0.21576998,0
0.2158215,0
0.21611246,0
0.21617484,0
0.21620643,0
0.21627098,0
0.21639156,0
0.21667093,0
0.21678919,0
0.2169752,0
0.21700689,0
0.2177419,0
0.21794435,1
0.21795961,0
0.21802726,0
0.21858537,0
0.21868734,0
0.2186965,0
0.21870704,0
0.21871696,0
0.21876538,0
0.21890713,0
0.21898189,0
0.21904051,0
0.21911871,0
0.21927193,0
0.21949865,0
0.21957225,0
0.21961808,1
0.21969807,0
0.21993923,0
0.21995097,0
0.21995947,0
0.22020388,0
0.2202487,0
0.22034144,0
0.2204355,0
0.22044745,0
0.22062004,0
0.22062552,0
0.22064264,1
0.22072107,0
0.220748,0
0.22077854,0
0.2208546,0
0.22102863,0
0.22126395,0
0.22128567,0
0.22130549,0
0.22144562,0
0.22163546,0
0.22165167,0
0.22170675,0
0.221789,0
0.22183695,0
0.22211859,0
0.22216308,0
0.22218451,0
0.22247934,0
0.22263046,1
0.22275704,0
0.22284193,0
0.22293836,0
0.22296192,0
0.22311015,0
0.22314268,0
0.22316408,0
0.22323003,0
0.22332364,0
0.22354317,0
0.22361365,0
0.22375607,0
0.22383429,0
0.22385532,0
0.22407176,0
0.22409213,0
0.22417545,0
0.2243385,0
0.22438514,0
0.22442195,0
0.22458857,0
0.22462767,0
0.22476745,0
0.22483674,0
0.22487998,0
0.22501533,0
0.22525507,0
0.22543159,0
0.22545293,0
0.22551337,0
0.22557653,0
0.22567949,0
0.22600207,0
0.22601736,0
0.226109,1
0.2261329,0
0.2261541,0
0.2261702,0
0.22618398,0
0.22644347,0
0.22646952,0
0.2264867,1
0.22657853,0
0.2266361,0
0.22678486,0
0.22700489,0
0.2270626,0
0.22708315,0
0.22720334,0
0.2277554,0
0.22782171,0
0.22805929,0
0.22808921,0
0.22815625,0
0.22816634,0
0.22824703,0
0.22829968,0
0.22853678,0
0.22864676,0
0.22874945,0
0.228847,0
0.22891545,0
0.22917098,0
0.22932182,0
0.22942187,0
0.2294941,0
0.2295196,0
0.2296367,0
0.22969946,0
0.22972587,0
0.2297802,0
0.23009434,0
0.23016842,0
0.2302883,0
0.23033157,0
0.23040023,0
0.23060322,0
0.23062162,0
0.23064208,0
0.2306577,0
0.23070739,0
0.23096105,0
0.23105615,0
0.231094,0
0.2312699,0
0.23158908,0
0.23183197,0
0.23186487,0
0.23199931,0
0.23211393,0
0.2323449,0
0.2324456,0
0.23273394,0
0.2327901,0
0.23322302,0
0.23323,0
0.23327643,0
0.2332908,0
0.23338747,0
0.23345912,0
0.23351356,0
0.23362136,0
0.23369011,0
0.23376846,0
0.23385856,0
0.23395303,0
0.2341067,1
0.23427178,0
0.23428735,0
0.23460704,0
0.23461972,0
0.23463812,0
0.23475388,0
0.23478505,0
0.23483977,0
0.2349248,0
0.23521031,0
0.2353285,0
0.23543973,0
0.23546219,0
0.2355243,0
0.23564243,0
0.23573056,0
0.23580666,0
0.23599035,0
0.23615584,0
0.23634896,0
0.23646083,1
0.2365225,0
0.2365428,0
0.23654392,0
0.23656048,0
0.23658814,0
0.23680979,0
0.2368334,0
0.23712906,0
0.23725982,0
0.23748305,0
0.23750845,0
0.23752847,0
0.23759377,0
0.23782998,0
0.23786026,0
0.23786464,0
0.23801214,0
0.23829871,0
0.23863745,1
0.23872462,0
0.2388634,0
0.23887345,0
0.2388984,0
0.2389491,0
0.23934829,0
0.23944145,0
0.23949106,0
0.23950763,0
0.23955572,1
0.23972394,0
0.23979211,0
0.24007687,0
0.2404237,0
0.24068642,0
0.24068736,0
0.24075103,0
0.24079359,0
0.2412273,0
0.24124148,0
0.24134344,0
0.24134606,0
0.24138184,1
0.24167949,0
0.24173978,0
0.24193847,0
0.24213159,0
0.24232952,0
0.2424103,0
0.24259745,0
0.24260019,0
0.24262863,0
0.2426694,0
0.24271321,0
0.24292848,0
0.24298097,0
0.24314821,0
0.24323422,0
0.243346,0
0.2433793,1
0.24363625,0
0.2437077,0
0.24379177,0
0.24386007,0
0.24408218,0
0.24415064,0
0.2443558,0
0.24454863,0
0.24462488,0
0.24470091,0
0.24507478,0
0.24513423,0
0.24519396,0
0.2452321,0
0.24530613,0
0.24563813,0
0.2456804,1
0.24570546,0
0.24592358,1
0.24594975,0
0.24598938,0
0.2460374,0
0.24612947,0
0.24613824,0
0.2462821,0
0.24629284,0
0.24640046,0
0.24642377,0
0.24672574,0
0.24687025,0
0.24696054,0
0.246992,0
0.24721262,0
0.2477773,0
0.24780005,0
0.24781844,0
0.2478936,0
0.24804449,0
0.24820706,0
0.24851397,0
0.24867913,0
0.24880648,0
0.24893874,0
0.24904028,0
0.24927258,0
0.24937603,0
0.24952644,0
0.2498321,0
0.24984914,0
0.24987221,0
0.25001195,0
0.2500958,0
0.25010848,0
0.25020748,0
0.25029883,0
0.25032407,0
0.250489,0
0.25050128,0
0.25065306,0
0.25073057,0
0.25119418,0
0.25120166,0
0.25130832,0
0.25152314,0
0.25156248,0
0.25157842,0
0.25177005,0
0.25187945,0
0.25194848,0
0.2519584,0
0.25207338,0
0.25215906,0
0.25231856,0
0.25248024,0
0.25262883,0
0.25294432,1
0.2530715,0
0.25307947,0
0.25316367,0
0.2533183,0
0.2533475,0
0.25352025,0
0.25374293,1
0.2538164,0
0.25384262,0
0.25385323,0
0.25405565,0
0.25422227,0
0.25432974,0
0.25458694,0
0.25483042,0
0.25489467,0
0.25490093,0
0.25490272,0
0.25496644,0
0.2550013,0
0.2550283,0
0.25520924,1
0.25531143,0
0.25540414,0
0.2554376,0
0.25553858,0
0.25555193,0
0.25571406,0
0.25579143,0
0.25579357,0
0.25590232,0
0.25591472,0
0.2559414,0
0.25596294,0
0.25613457,0
0.2562282,0
0.25636098,0
0.25645018,0
0.25655192,0
0.25655746,0
0.25704384,0
0.25718832,0
0.25747308,1
0.25753,0
0.25767303,0
0.2578341,0
0.2580484,0
0.25807816,0
0.25809616,0
0.2580975,0
0.25814036,0
0.2582171,0
0.25833172,0
0.25854498,0
0.25870726,0
0.25887015,0
0.25898668,0
0.258995,0
0.25906312,0
0.25907665,0
0.25910878,0
0.2591611,0
0.25925285,0
0.25927556,0
0.25929147,0
0.25941074,0
0.25945503,0
0.25950912,0
0.25957897,1
0.25967202,0
0.25971997,0
0.25992507,0
0.25995052,0
0.26015854,0
0.2601883,0
0.26048976,0
0.26053166,0
0.2606761,0
0.26096848,0
0.26100668,0
0.26103956,0
0.26118594,0
0.26124507,0
0.2613228,0
0.26151687,0
0.26153502,0
0.26186645,0
0.26189727,0
0.2619,0
0.2619244,0
0.26195687,0
0.2620268,0
0.26225445,0
0.26227632,0
0.2623154,0
0.2626682,0
0.26267672,1
0.26273215,0
0.26281622,0
0.2629701,0
0.263069,0
0.26311532,0
0.26325265,0
0.26336062,0
0.2636177,0
0.26362413,1
0.26363468,0
0.26370144,0
0.26377296,0
0.26385653,0
0.26396,0
0.2639963,0
0.2640817,0
0.2641314,0
0.2642582,0
0.26427612,0
0.26438582,0
0.2643872,0
0.26440945,0
0.2646963,0
0.2650156,0
0.2650376,0
0.26507795,0
0.26514062,0
0.2655109,0
0.26552236,0
0.26558354,0
0.26569968,0
0.26573455,0
0.2658677,0
0.26588365,0
0.26599246,0
0.2661778,0
0.26619232,0
0.26633537,0
0.26641273,0
0.2668114,0
0.26684728,0
0.26697993,0
0.26711148,0
0.26713565,0
0.26717365,0
0.26749185,0
0.2676283,0
0.26764008,0
0.26775154,0
0.26777148,0
0.26786518,0
0.26807216,0
0.26831403,0
0.26840836,0
0.26850748,0
0.26852372,1
0.26856536,0
0.26899624,0
0.26899722,0
0.26913851,0
0.26916736,0
0.2692519,0
0.26957667,0
0.2696843,0
0.27002046,0
0.27006155,0
0.2701553,0
0.270198,0
0.27070555,1
0.27071795,0
0.2707994,0
0.27081114,0
0.27086607,0
0.27090907,0
0.27101406,0
0.27108547,0
0.27129087,0
0.27160853,0
0.271803,0
0.2718707,0
0.27199832,0
0.27201295,0
0.27209705,0
0.27214882,0
0.27221173,0
0.27226865,0
0.27251905,0
0.27277565,0
0.27278343,0
0.2728945,0
0.27293655,0
0.27298474,0
0.27307752,0
0.27325487,0
0.27336597,0
0.2733819,0
0.27348852,0
0.2736414,0
0.27365786,0
0.27404296,0
0.27412486,0
0.2741995,0
0.27438402,1
0.27451456,0
0.27460223,0
0.27465343,0
0.27477527,0
0.2748083,0
0.2748267,0
0.27487087,0
0.27506915,0
0.2751152,0
0.27529106,0
0.27537128,0
0.27551037,0
0.27559268,0
0.27561185,0
0.27572045,0
0.2760629,0
0.27654633,0
0.27656078,0
0.27666914,1
0.27667442,0
0.27670848,0
0.27687973,0
0.27714834,0
0.27719003,0
0.27719876,0
0.2772652,0
0.27737972,0
0.27740163,0
0.27740616,0
0.27741814,0
0.2776092,0
0.27768672,0
0.277715,0
0.27775428,0
0.27776894,0
0.2778486,0
0.27786988,0
0.27808836,0
0.27813303,0
0.2781673,0
0.27817154,0
0.27833515,0
0.27864814,0
0.2786851,0
0.2787275,0
0.27895647,0
0.2791045,0
0.27914312,0
0.27927637,0
0.27949136,0
0.2796842,0
0.27983022,0
0.27984607,0
0.2798679,0
0.2799097,1
0.2799852,0
0.280012,0
0.2800671,0
0.28032282,1
0.28049475,0
0.2805871,0
0.28068936,0
0.28070807,0
0.28137347,1
0.2813916,0
0.281572,0
0.2818468,0
0.281882,0
0.28189987,0
0.28193033,0
0.28193575,0
0.28229025,0
0.2825417,0
0.283018,0
0.28317642,0
0.28353268,0
0.28360605,0
0.28386164,0
0.28386742,0
0.28396595,0
0.2839749,1
0.28414944,0
0.28422207,0
0.28426412,0
0.284356,0
0.28452995,0
0.2850353,0
0.28508204,0
0.28530052,0
0.28538993,0
0.28550687,0
0.2855415,0
0.28563437,0
0.28602222,0
0.28722674,0
0.28727242,0
0.28741306,0
0.2875162,1
0.2875355,0
0.28759935,0
0.28777903,0
0.2878321,0
0.2878938,0
0.28794187,0
0.28808215,0
0.2882197,0
0.28825307,0
0.2883256,0
0.28842577,0
0.28858918,0
0.28876105,0
0.288844,0
0.2890774,0
0.2891752,0
0.28919867,0
0.28927302,0
0.28942472,1
0.28959006,0
0.2898112,0
0.2902044,0
0.29028738,0
0.2903123,0
0.29036653,0
0.29043248,0
0.29046467,0
0.2904665,0
0.2905057,0
0.2905059,0
0.29055658,0
0.29063153,0
0.29070354,0
0.29095072,0
0.29096052,0
0.29109502,0
0.29110348,0
0.29118487,0
0.2913646,0
0.2914812,0
0.29157707,0
0.291592,0
0.29159522,0
0.29180443,0
0.29193836,0
0.2919767,1
0.29208645,0
0.2920896,0
0.29213873,0
0.2924046,0
0.29254198,0
0.29272455,0
0.29309267,1
0.29314375,0
0.29325673,1
0.29326805,0
0.293293,0
0.29336035,0
0.2934596,0
0.29361483,0
0.29362074,0
0.29372433,0
0.2937558,0
0.29375714,0
0.2938068,0
0.29403698,0
0.29441345,0
0.29446995,0
0.29448575,0
0.29458785,0
0.29460543,0
0.29461533,0
0.29467684,0
0.29506052,0
0.29509845,0
0.2952908,0
0.2952967,0
0.29534766,0
0.29537618,0
0.2954278,0
0.29543978,0
0.2954412,0
0.29547188,0
0.29567108,0
0.29579833,0
0.29589558,0
0.2959222,0
0.29624534,0
0.29643697,1
0.2965668,0
0.29663253,0
0.29663348,0
0.2968899,0
0.29705647,0
0.29707348,0
0.29715955,0
0.29721776,0
0.2973908,0
0.2974494,0
0.29750672,0
0.29756504,0
0.29763526,0
0.29768118,0
0.2976862,0
0.2978541,0
0.29789764,0
0.29800993,0
0.29816496,0
0.2984994,0
0.29854524,0
0.2986488,0
0.29869938,0
0.29870152,0
0.29873002,0
0.2989217,0
0.29908872,0
0.2991128,0
0.29940224,0
0.29954016,0
0.2995976,0
0.29966253,1
0.29976514,0
0.29989648,0
0.300149,0
0.3001516,0
0.30026758,0
0.3003499,0
0.30038163,0
0.30048418,0
0.30054018,0
0.30055094,0
0.3009236,0
0.30111384,0
0.30118653,0
0.3013096,0
0.3013857,0
0.30147925,0
0.3016014,0
0.30176812,0
0.30199772,0
0.3020302,0
0.30226088,0
0.30231228,0
0.30245465,0
0.30263436,0
0.3028077,0
0.30280852,0
0.302894,0
0.30334607,0
0.30345047,0
0.3039821,0
0.30413765,0
0.30415776,0
0.3041748,0
0.3044117,0
0.30444783,0
0.30451152,0
0.30451787,0
0.304546,0
0.30478373,0
0.30493483,0
0.30515724,0
0.30524838,0
0.30536252,0
0.30557048,0
0.30573818,0
0.30580336,0
0.30583072,0
0.30607915,0
0.3061371,0
0.30625293,0
0.3065544,0
0.3066663,0
0.3067783,0
0.30678552,0
0.30681634,0
0.3068686,0
0.30712682,0
0.30735305,0
0.3074677,0
0.3075384,1
0.30782962,0
0.3079441,0
0.30811074,0
0.3081137,0
0.3083363,0
0.30880046,0
0.30892438,0
0.30896103,0
0.3091426,0
0.3091731,0
0.31033528,0
0.31035987,0
0.31036845,0
0.31044936,0
0.31076115,0
0.31084237,0
0.3109812,0
0.31114674,0
0.3112774,1
0.31137758,0
0.3115029,0
0.3117025,0
0.31179968,0
0.31190902,0
0.31207836,0
0.3123433,0
0.31245476,0
0.3125329,0
0.31263518,0
0.31298733,0
0.31302458,0
0.31318185,0
0.31320822,0
0.31325597,0
0.31336662,0
0.31386784,0
0.31388572,0
0.31400737,0
0.3142444,0
0.31429365,0
0.3143822,0
0.31459653,0
0.31461352,0
0.3146419,1
0.31497213,0
0.31510496,0
0.31546557,0
0.31557316,1
0.3156166,0
0.3157773,0
0.31600133,0
0.31613445,0
0.31613547,0
0.31635916,0
0.31640628,0
0.31661463,0
0.31662083,0
0.31685385,0
0.3168763,0
0.31718904,0
0.317347,0
0.3173473,1
0.31751508,0
0.31763387,0
0.31764567,1
0.31765926,0
0.31783804,0
0.3179438,0
0.31838906,0
0.3184721,0
0.31852084,0
0.3185302,0
0.31861293,0
0.31870028,0
0.3187499,0
0.31878892,0
0.31879795,0
0.31882134,0
0.318933,0
0.31894144,0
0.31911275,0
0.31923378,0
0.31928048,0
0.3193314,0
0.31937099,0
0.31945714,0
0.31946352,0
0.31947297,0
0.31950042,0
0.31950504,0
0.32014835,0
0.3201816,0
0.32023335,0
0.3202703,0
0.32030624,0
0.32048324,0
0.3207802,0
0.32083738,0
0.32098776,0
0.32103908,0
0.32113692,0
0.32120192,0
0.32125995,0
0.32136577,0
0.3214438,0
0.3214853,1
0.3215594,0
0.32160088,0
0.32161936,0
0.32232404,0
0.32269874,0
0.32293513,0
0.32296523,0
0.32297406,0
0.3232882,0
0.32331997,0
0.32334545,0
0.3233746,0
0.32346344,0
0.32349885,0
0.3238486,0
0.32391584,0
0.3239302,0
0.32411826,0
0.32412422,0
0.32414347,0
0.32420462,0
0.32453173,0
0.32453895,0
0.32465398,0
0.3247862,0
0.3251599,0
0.32526428,0
0.32526514,1
0.32529193,0
0.32533377,0
0.32537264,0
0.3253953,0
0.32559782,0
0.32561442,0
0.3256642,1
0.32584953,0
0.3258624,0
0.32588294,0
0.3259086,0
0.3260463,0
0.32623422,0
0.3267294,0
0.3269714,0
0.32704476,0
0.32708263,0
0.32713735,0
0.3272706,0
0.32733232,0
0.32756704,0
0.32765242,0
0.32789508,0
0.32803723,0
0.328552,0
0.32869366,0
0.3289507,0
0.32908514,0
0.32909817,0
0.3291837,0
0.32922262,0
0.32931754,1
0.3293658,0
0.32940555,0
0.32941014,0
0.3296671,1
0.33000475,1
0.33006707,0
0.33006936,0
0.33019078,0
0.3302367,0
0.33032936,0
0.33041602,0
0.33066893,0
0.33068794,0
0.33071178,0
0.33076417,0
0.33084634,0
0.33111614,0
0.33120483,0
0.33134076,0
0.33136013,0
0.33138797,1
0.33149642,0
0.33150542,0
0.3315337,0
0.33162382,0
0.3317725,0
0.33181143,0
0.331913,1
0.3320561,0
0.33212137,0
0.3321372,0
0.33215845,0
0.33241138,0
0.33262604,0
0.33262634,0
0.33267772,0
0.332901,0
0.3330611,0
0.33307087,0
0.33318794,0
0.33328974,0
0.33329904,0
0.33346626,0
0.33377528,0
0.33395773,0
0.33398378,0
0.33408248,0
0.33408472,0
0.3341378,0
0.33438915,0
0.33446988,0
0.33451146,0
0.33455572,0
0.3346147,0
0.33464184,0
0.3347298,0
0.33507603,0
0.33531368,0
0.33532023,0
0.33540305,0
0.335446,0
0.33547512,0
0.33556655,0
0.33588535,0
0.33613673,0
0.33628798,0
0.33642608,0
0.3364804,0
0.33685747,0
0.33690894,0
0.33700305,0
0.33713907,0
0.3374607,0
0.33776447,0
0.33776498,0
0.3383365,0
0.33851638,0
0.33857054,0
0.33880192,0
0.33908308,0
0.33912838,0
0.33917564,0
0.33929914,0
0.33953896,0
0.3396051,0
0.3396694,0
0.33980122,1
0.33983296,0
0.33987767,0
0.34026596,0
0.3403799,0
0.34063795,0
0.3408657,0
0.3409074,0
0.34103438,0
0.34118944,0
0.34158242,0
0.34163362,0
0.3417691,0
0.34179962,0
0.34212446,0
0.342214,0
0.34222502,0
0.34239447,0
0.34244382,0
0.3426018,0
0.34260917,0
0.34261498,0
0.34263557,0
0.34264377,0
0.3426546,0
0.34269783,0
0.3428154,0
0.3433064,0
0.3434341,0
0.34347552,0
0.34407607,0
0.34425572,0
0.34427756,0
0.34432393,0
0.3443566,0
0.34436244,0
0.34445596,0
0.34446463,0
0.34448883,1
0.3445561,0
0.3450108,0
0.3450672,0
0.34508803,0
0.34513366,0
0.34516004,1
0.34519696,0
0.34519833,0
0.3453023,0
0.34572762,0
0.34595335,0
0.34600407,0
0.3462532,0
0.3462981,0
0.34637547,0
0.3464464,0
0.34652245,0
0.34690225,0
0.34700269,0
0.34706306,0
0.34713793,0
0.3471617,0
0.34718624,0
0.34729722,0
0.34761384,0
0.34768867,0
0.3477714,0
0.348075,0
0.34846115,0
0.34889793,0
0.3490891,0
0.34925804,0
0.349314,0
0.3493551,0
0.34937793,0
0.34938672,0
0.34959978,0
0.349684,0
0.34972674,0
0.34991804,0
0.35014498,0
0.3503017,0
0.35035303,0
0.35039145,0
0.35047752,0
0.3505272,0
0.3507213,0
0.35073274,0
0.3507445,0
0.35102552,0
0.35110945,0
0.351204,0
0.35135227,0
0.3513919,0
0.35170043,0
0.35179263,0
0.3519889,0
0.35211754,0
0.35212612,0
0.35248637,0
0.35248992,0
0.35266295,1
0.3526703,1
0.35285056,0
0.3529813,0
0.35310364,0
0.35338327,0
0.3534261,0
0.35367417,0
0.35367456,0
0.35370678,0
0.35384142,0
0.35392708,0
0.35407788,0
0.35409775,0
0.35414374,0
0.3543612,0
0.35439324,0
0.35453042,0
0.35468435,0
0.35469308,0
0.35481268,0
0.35485694,0
0.3548661,0
0.3549528,0
0.35520995,0
0.3554421,0
0.35556048,0
0.35601002,0
0.35608608,0
0.35620832,1
0.35642016,0
0.3564372,0
0.35658312,0
0.35663566,0
0.35667184,0
0.35704094,0
0.35708925,0
0.35715842,0
0.35722497,0
0.3577151,0
0.35802662,0
0.35822386,0
0.35866758,0
0.35877636,0
0.35896155,0
0.35907075,0
0.3592732,0
0.35944515,0
0.3594997,0
0.35954905,0
0.35990584,0
0.35990667,0
0.35995618,0
0.3603828,0
0.36067283,0
0.36079457,0
0.36098439,0
0.3610257,0
0.36103827,0
0.36120588,0
0.36121735,0
0.36131042,0
0.3613384,0
0.36147738,0
0.36154282,0
0.3617948,0
0.36198452,0
0.3620749,0
0.36210144,0
0.36215985,0
0.36236444,0
0.36238605,0
0.36248583,0
0.3625505,0
0.36280185,0
0.36286694,0
0.36311206,0
0.36325473,0
0.3633182,0
0.36385757,0
0.36386526,0
0.36415046,0
0.36424482,0
0.3645491,0
0.36479557,0
0.36481443,0
0.3648487,0
0.36485282,1
0.36517543,0
0.36522663,0
0.3653196,0
0.36534292,0
0.36534294,0
0.3654406,1
0.36557552,0
0.36565718,1
0.36572927,0
0.36578226,0
0.366261,0
0.3663111,0
0.36634177,0
0.36646676,0
0.36650956,0
0.36675048,0
0.36710268,0
0.36721188,0
0.36721838,0
0.36726832,0
0.36730146,0
0.3673091,0
0.3673501,0
0.36743397,0
0.3682344,0
0.36829793,0
0.36834347,0
0.3685152,0
0.36872798,0
0.3688243,0
0.369142,0
0.36921263,1
0.369214,0
0.3698123,0
0.3700299,0
0.37015033,0
0.3701779,0
0.37026563,0
0.37073645,0
0.3708229,0
0.37083018,0
0.37095636,0
0.37096786,0
0.37097698,0
0.3709795,0
0.37110627,0
0.37113017,0
0.37125683,0
0.37129202,0
0.37160096,0
0.37162888,0
0.37164745,0
0.37173235,0
0.3717847,0
0.37205574,0
0.37205797,0
0.3721005,1
0.3721938,0
0.3723908,0
0.37263617,0
0.372845,0
0.3729046,0
0.3730489,0
0.3731069,0
0.3731669,0
0.37326574,0
0.37327474,0
0.37329686,0
0.37348127,0
0.37348518,0
0.3736213,0
0.3736614,0
0.37371203,0
0.37390405,0
0.37413654,0
0.37418643,0
0.3743611,0
0.37437963,0
0.37447008,0
0.37455043,1
0.37476385,0
0.37483734,0
0.3749746,0
0.375255,0
0.37526828,0
0.37529203,0
0.37530273,0
0.37538308,0
0.37559873,0
0.37561503,0
0.37569106,0
0.37570703,0
0.3757497,0
0.37610367,0
0.3763759,0
0.37656987,0
0.3766737,0
0.3768717,0
0.37687734,0
0.37706494,0
0.37708297,0
0.37708905,0
0.37716702,0
0.37717918,1
0.37722778,0
0.3774115,0
0.37750795,0
0.37762755,0
0.3779507,0
0.37805122,0
0.37821108,0
0.3785001,0
0.37856588,0
0.3787666,0
0.3788529,0
0.3789762,0
0.37910366,0
0.37910455,0
0.3791308,1
0.3792386,0
0.37926838,0
0.37930444,0
0.37935942,0
0.37938893,0
0.37940466,0
0.37945873,0
0.3800277,0
0.38004282,0
0.3800967,0
0.38059253,0
0.38079172,0
0.38116583,0
0.38120705,0
0.3814068,0
0.38158813,0
0.38181368,0
0.38183653,0
0.3818382,0
0.3821882,0
0.3824921,0
0.382574,0
0.38269377,0
0.38275582,0
0.38287744,0
0.38296425,0
0.38313854,0
0.38351,0
0.38363326,0
0.38365847,0
0.3838001,0
0.38382453,0
0.38398746,0
0.3843715,0
0.38475,0
0.3847714,0
0.3853802,0
0.38549963,0
0.38552806,0
0.38566273,1
0.38602304,0
0.3865395,0
0.38667065,0
0.38669002,0
0.38696218,0
0.3870764,0
0.38712686,0
0.387439,0
0.38813686,0
0.3883441,0
0.38846856,0
0.38860846,0
0.38861364,0
0.38869193,0
0.38879234,0
0.38879842,0
0.38887984,0
0.38894916,0
0.3890283,0
0.3892092,0
0.38931984,0
0.38933596,0
0.38934407,0
0.38949788,0
0.38954687,0
0.38988823,0
0.38996273,0
0.3901071,0
0.3902384,0
0.39036205,0
0.3905384,0
0.3905668,0
0.39089158,0
0.39099482,0
0.39133123,0
0.3917247,0
0.39179415,0
0.39227283,0
0.39240596,0
0.39273274,0
0.392795,0
0.39293358,0
0.3930124,0
0.3931619,0
0.39327836,0
0.39328507,0
0.39329123,0
0.39333847,1
0.39339262,0
0.39342472,0
0.39353758,0
0.3936953,0
0.39373156,0
0.39379406,0
0.39417762,0
0.39422566,0
0.39450854,0
0.3945312,0
0.3945404,0
0.3945762,0
0.39464945,0
0.39470494,0
0.39483374,0
0.39495197,0
0.39551032,0
0.39551476,0
0.39560115,0
0.39562026,0
0.39595586,0
0.3960394,0
0.3961748,0
0.39625576,0
0.39641714,0
0.3964412,0
0.3965834,0
0.39664072,0
0.39693028,1
0.39701566,0
0.3970487,0
0.39706314,0
0.39707887,0
0.39760596,0
0.3977368,0
0.39814222,0
0.39818394,0
0.39818954,0
0.39832193,0
0.39838713,0
0.39843273,0
0.3985597,0
0.39858168,0
0.39861473,0
0.3989324,0
0.3989358,0
0.39923435,0
0.39925602,0
0.39939764,0
0.39941424,0
0.3995477,0
0.39958638,0
0.3998211,0
0.40017065,0
0.4002464,0
0.40028864,0
0.40031385,0
0.40033606,0
0.4005951,0
0.40076274,0
0.4007839,1
0.40084606,0
0.40091887,0
0.40094298,0
0.4010569,0
0.40111613,0
0.40128133,0
0.40131193,0
0.4014558,0
0.40158796,0
0.40161026,0
0.40212542,0
0.40223545,0
0.4022559,0
0.402534,0
0.40268698,0
0.4029186,0
0.40297225,0
0.40297863,0
0.40303677,0
0.40318832,0
0.4033574,0
0.4034361,0
0.4035298,0
0.4037513,0
0.40386972,0
0.40419018,0
0.40422538,0
0.40422583,0
0.40456495,0
0.4046356,0
0.40470293,0
0.40473738,0
0.40483582,0
0.4048372,0
0.40509525,1
0.4053714,0
0.40554377,0
0.40554824,0
0.40562806,0
0.40567115,0
0.40589255,0
0.40597755,0
0.40599304,0
0.40640432,0
0.4066511,0
0.40669125,0
0.4068941,0
0.4069823,0
0.40712214,0
0.4074481,0
0.40763798,0
0.4076529,0
0.40768874,0
0.40807042,0
0.4080869,0
0.4081225,0
0.4082373,0
0.40836138,0
0.4084828,0
0.40850544,0
0.40858036,0
0.4086082,0
0.40869913,0
0.4090102,0
0.40921345,0
0.4100255,0
0.41020894,0
0.41028792,0
0.4103444,0
0.41042763,0
0.41043344,0
0.41045663,0
0.4104889,0
0.41067535,0
0.4107387,1
0.41073942,0
0.41093254,0
0.41094452,0
